Week_Start,Week_Number,Month,Quarter,Campaign_ID,Product,Category,Brand,Region,Account,Store_Count,Promo_Flag,Promo_Type,Promo_Depth_Band,Promo_Objective,Retailer_Support,Baseline_Units,Actual_Units,Uplift_Units,Uplift_Pct,Regular_Price,Promo_Price,Discount_Pct,Unit_Cost,Selling_Price,Baseline_Revenue,Actual_Revenue,Incremental_Revenue_From_Uplift,Revenue_Impact_vs_Baseline,Baseline_Gross_Profit,Gross_Profit_Before_Promo_Cost,Incremental_Gross_Profit_Before_Cost,Promo_Cost,Incremental_Profit_After_Promo_Cost,Promo_ROI,Baseline_Gross_Margin_Pct,Actual_Gross_Margin_Pct,Margin_Impact_pp,Rate_of_Sale_Units_per_Store_per_Week,Cannibalisation_Rate_Estimate,Cannibalised_Units_Estimate,Cannibalisation_Risk,Recommendation,Sales_Action,Buyer_Message
2025-03-17,11,Mar,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,QLD,Independent,52,0,No Promo,No Promo,Baseline trading,None,131,132,1,0.0076,18.0,18.0,0.0,7.0,18.0,2358.0,2376.0,18.0,18.0,1441.0,1452.0,11.0,0.0,11.0,,0.6111,0.6111,0.0,2.5385,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1380,Dishwashing Tablets 30pk,Household,SparkHome,WA,Woolworths,69,1,Catalogue Feature,10-15%,Support range visibility,Catalogue,245,324,79,0.3224,18.0,16.2,0.1,7.0,16.2,4410.0,5248.8,1279.8,838.8,2695.0,2980.8,285.8,415.9238,-130.1238,-0.3129,0.6111,0.5679,-4.321,4.6957,0.0638,5.0389,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-03-17,11,Mar,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Coles,64,0,No Promo,No Promo,Baseline trading,None,240,252,12,0.05,18.0,18.0,0.0,7.0,18.0,4320.0,4536.0,216.0,216.0,2640.0,2772.0,132.0,0.0,132.0,,0.6111,0.6111,0.0,3.9375,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,WA,Independent,41,0,No Promo,No Promo,Baseline trading,None,110,105,-5,-0.0455,18.0,18.0,0.0,7.0,18.0,1980.0,1890.0,0.0,-90.0,1210.0,1155.0,-55.0,0.0,-55.0,,0.6111,0.6111,0.0,2.561,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Dishwashing Tablets 30pk,Household,SparkHome,SA,Woolworths,54,0,No Promo,No Promo,Baseline trading,None,168,157,-11,-0.0655,18.0,18.0,0.0,7.0,18.0,3024.0,2826.0,0.0,-198.0,1848.0,1727.0,-121.0,0.0,-121.0,,0.6111,0.6111,0.0,2.9074,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1381,Dishwashing Tablets 30pk,Household,SparkHome,SA,Coles,49,1,Price Discount,20-25%,Defend share,Shelf price ticket,152,267,115,0.7566,18.0,13.5,0.25,7.0,13.5,2736.0,3604.5,1552.5,868.5,1672.0,1735.5,63.5,412.0044,-348.5044,-0.8459,0.6111,0.4815,-12.963,5.449,0.0578,6.6435,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-03-17,11,Mar,Q1,PR-1382,Dishwashing Tablets 30pk,Household,SparkHome,SA,Independent,34,1,Catalogue Feature,20-25%,Support range visibility,Catalogue,81,121,40,0.4938,18.0,13.5,0.25,7.0,13.5,1458.0,1633.5,540.0,175.5,891.0,786.5,-104.5,370.5126,-475.0126,-1.282,0.6111,0.4815,-12.963,3.5588,0.062,2.4814,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Woolworths,110,0,No Promo,No Promo,Baseline trading,None,482,472,-10,-0.0207,7.5,7.5,0.0,2.6,7.5,3615.0,3540.0,0.0,-75.0,2361.8,2312.8,-49.0,0.0,-49.0,,0.6533,0.6533,0.0,4.2909,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Coles,108,0,No Promo,No Promo,Baseline trading,None,609,653,44,0.0722,7.5,7.5,0.0,2.6,7.5,4567.5,4897.5,330.0,330.0,2984.1,3199.7,215.6,0.0,215.6,,0.6533,0.6533,0.0,6.0463,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,NSW,Independent,67,0,No Promo,No Promo,Baseline trading,None,252,250,-2,-0.0079,7.5,7.5,0.0,2.6,7.5,1890.0,1875.0,0.0,-15.0,1234.8,1225.0,-9.8,0.0,-9.8,,0.6533,0.6533,0.0,3.7313,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Woolworths,92,0,No Promo,No Promo,Baseline trading,None,416,457,41,0.0986,7.5,7.5,0.0,2.6,7.5,3120.0,3427.5,307.5,307.5,2038.4,2239.3,200.9,0.0,200.9,,0.6533,0.6533,0.0,4.9674,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Coles,98,0,No Promo,No Promo,Baseline trading,None,447,432,-15,-0.0336,7.5,7.5,0.0,2.6,7.5,3352.5,3240.0,0.0,-112.5,2190.3,2116.8,-73.5,0.0,-73.5,,0.6533,0.6533,0.0,4.4082,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,VIC,Independent,57,0,No Promo,No Promo,Baseline trading,None,212,234,22,0.1038,7.5,7.5,0.0,2.6,7.5,1590.0,1755.0,165.0,165.0,1038.8,1146.6,107.8,0.0,107.8,,0.6533,0.6533,0.0,4.1053,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1383,Shampoo 400ml,Personal Care,GlowLab,QLD,Woolworths,87,1,Bundle,10-15%,Increase basket size,Bundle execution,413,506,93,0.2252,7.5,6.75,0.1,2.6,6.75,3097.5,3415.5,627.75,318.0,2023.7,2099.9,76.2,132.0753,-55.8753,-0.4231,0.6533,0.6148,-3.8519,5.8161,0.0549,5.1055,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-03-17,11,Mar,Q1,PR-1384,Shampoo 400ml,Personal Care,GlowLab,QLD,Coles,86,1,Multi-buy,10-15%,Defend share,Multi-buy shelf execution,402,536,134,0.3333,7.5,6.75,0.1,2.6,6.75,3015.0,3618.0,904.5,603.0,1969.8,2224.4,254.6,198.7193,55.8807,0.2812,0.6533,0.6148,-3.8519,6.2326,0.0464,6.2135,Low,Targeted repeat,Repeat selectively in strongest regions or accounts,Positive result but best suited to targeted execution
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,QLD,Independent,49,0,No Promo,No Promo,Baseline trading,None,246,227,-19,-0.0772,7.5,7.5,0.0,2.6,7.5,1845.0,1702.5,0.0,-142.5,1205.4,1112.3,-93.1,0.0,-93.1,,0.6533,0.6533,0.0,4.6327,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,WA,Woolworths,69,0,No Promo,No Promo,Baseline trading,None,316,325,9,0.0285,7.5,7.5,0.0,2.6,7.5,2370.0,2437.5,67.5,67.5,1548.4,1592.5,44.1,0.0,44.1,,0.6533,0.6533,0.0,4.7101,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1385,Shampoo 400ml,Personal Care,GlowLab,WA,Coles,67,1,Display + Discount,20-25%,Support key account plan,Display + catalogue,330,891,561,1.7,7.5,5.62,0.25,2.6,5.62,2475.0,5007.42,3152.82,2532.42,1617.0,2690.82,1073.82,703.5933,370.2267,0.5262,0.6533,0.5374,-11.5967,13.2985,0.0784,43.962,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,WA,Independent,37,0,No Promo,No Promo,Baseline trading,None,144,154,10,0.0694,7.5,7.5,0.0,2.6,7.5,1080.0,1155.0,75.0,75.0,705.6,754.6,49.0,0.0,49.0,,0.6533,0.6533,0.0,4.1622,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Woolworths,56,0,No Promo,No Promo,Baseline trading,None,260,255,-5,-0.0192,7.5,7.5,0.0,2.6,7.5,1950.0,1912.5,0.0,-37.5,1274.0,1249.5,-24.5,0.0,-24.5,,0.6533,0.6533,0.0,4.5536,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Coles,51,0,No Promo,No Promo,Baseline trading,None,259,266,7,0.027,7.5,7.5,0.0,2.6,7.5,1942.5,1995.0,52.5,52.5,1269.1,1303.4,34.3,0.0,34.3,,0.6533,0.6533,0.0,5.2157,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Shampoo 400ml,Personal Care,GlowLab,SA,Independent,34,0,No Promo,No Promo,Baseline trading,None,115,115,0,0.0,7.5,7.5,0.0,2.6,7.5,862.5,862.5,0.0,0.0,563.5,563.5,0.0,0.0,0.0,,0.6533,0.6533,0.0,3.3824,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,NSW,Woolworths,108,0,No Promo,No Promo,Baseline trading,None,688,636,-52,-0.0756,5.8,5.8,0.0,1.8,5.8,3990.4,3688.8,0.0,-301.6,2752.0,2544.0,-208.0,0.0,-208.0,,0.6897,0.6897,0.0,5.8889,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,NSW,Coles,95,0,No Promo,No Promo,Baseline trading,None,650,608,-42,-0.0646,5.8,5.8,0.0,1.8,5.8,3770.0,3526.4,0.0,-243.6,2600.0,2432.0,-168.0,0.0,-168.0,,0.6897,0.6897,0.0,6.4,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,NSW,Independent,74,0,No Promo,No Promo,Baseline trading,None,392,381,-11,-0.0281,5.8,5.8,0.0,1.8,5.8,2273.6,2209.8,0.0,-63.8,1568.0,1524.0,-44.0,0.0,-44.0,,0.6897,0.6897,0.0,5.1486,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Woolworths,97,0,No Promo,No Promo,Baseline trading,None,775,773,-2,-0.0026,5.8,5.8,0.0,1.8,5.8,4495.0,4483.4,0.0,-11.6,3100.0,3092.0,-8.0,0.0,-8.0,,0.6897,0.6897,0.0,7.9691,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Coles,89,0,No Promo,No Promo,Baseline trading,None,652,645,-7,-0.0107,5.8,5.8,0.0,1.8,5.8,3781.6,3741.0,0.0,-40.6,2608.0,2580.0,-28.0,0.0,-28.0,,0.6897,0.6897,0.0,7.2472,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,VIC,Independent,56,0,No Promo,No Promo,Baseline trading,None,309,301,-8,-0.0259,5.8,5.8,0.0,1.8,5.8,1792.2,1745.8,0.0,-46.4,1236.0,1204.0,-32.0,0.0,-32.0,,0.6897,0.6897,0.0,5.375,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1386,Toothpaste 120g,Personal Care,BrightSmile,QLD,Woolworths,86,1,Catalogue Feature,20-25%,Support range visibility,Catalogue,581,1106,525,0.9036,5.8,4.35,0.25,1.8,4.35,3369.8,4811.1,2283.75,1441.3,2324.0,2820.3,496.3,673.6217,-177.3217,-0.2632,0.6897,0.5862,-10.3448,12.8605,0.0462,24.2364,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,QLD,Coles,75,0,No Promo,No Promo,Baseline trading,None,461,428,-33,-0.0716,5.8,5.8,0.0,1.8,5.8,2673.8,2482.4,0.0,-191.4,1844.0,1712.0,-132.0,0.0,-132.0,,0.6897,0.6897,0.0,5.7067,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,QLD,Independent,54,0,No Promo,No Promo,Baseline trading,None,289,294,5,0.0173,5.8,5.8,0.0,1.8,5.8,1676.2,1705.2,29.0,29.0,1156.0,1176.0,20.0,0.0,20.0,,0.6897,0.6897,0.0,5.4444,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,WA,Woolworths,71,0,No Promo,No Promo,Baseline trading,None,438,435,-3,-0.0068,5.8,5.8,0.0,1.8,5.8,2540.4,2523.0,0.0,-17.4,1752.0,1740.0,-12.0,0.0,-12.0,,0.6897,0.6897,0.0,6.1268,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,WA,Coles,66,0,No Promo,No Promo,Baseline trading,None,444,448,4,0.009,5.8,5.8,0.0,1.8,5.8,2575.2,2598.4,23.2,23.2,1776.0,1792.0,16.0,0.0,16.0,,0.6897,0.6897,0.0,6.7879,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,WA,Independent,42,0,No Promo,No Promo,Baseline trading,None,223,214,-9,-0.0404,5.8,5.8,0.0,1.8,5.8,1293.4,1241.2,0.0,-52.2,892.0,856.0,-36.0,0.0,-36.0,,0.6897,0.6897,0.0,5.0952,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,SA,Woolworths,56,0,No Promo,No Promo,Baseline trading,None,315,322,7,0.0222,5.8,5.8,0.0,1.8,5.8,1827.0,1867.6,40.6,40.6,1260.0,1288.0,28.0,0.0,28.0,,0.6897,0.6897,0.0,5.75,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,SA,Coles,53,0,No Promo,No Promo,Baseline trading,None,296,303,7,0.0236,5.8,5.8,0.0,1.8,5.8,1716.8,1757.4,40.6,40.6,1184.0,1212.0,28.0,0.0,28.0,,0.6897,0.6897,0.0,5.717,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Toothpaste 120g,Personal Care,BrightSmile,SA,Independent,35,0,No Promo,No Promo,Baseline trading,None,175,168,-7,-0.04,5.8,5.8,0.0,1.8,5.8,1015.0,974.4,0.0,-40.6,700.0,672.0,-28.0,0.0,-28.0,,0.6897,0.6897,0.0,4.8,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1387,Pasta Sauce 500g,Pantry,CasaBella,NSW,Woolworths,110,1,Multi-buy,20-25%,Drive multi-unit purchase,Multi-buy shelf execution,1051,2201,1150,1.0942,4.2,3.15,0.25,1.25,3.15,4414.2,6933.15,3622.5,2518.95,3100.45,4181.9,1081.45,429.8887,651.5613,1.5157,0.7024,0.6032,-9.9206,20.0091,0.0638,73.3369,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,NSW,Coles,104,0,No Promo,No Promo,Baseline trading,None,824,816,-8,-0.0097,4.2,4.2,0.0,1.25,4.2,3460.8,3427.2,0.0,-33.6,2430.8,2407.2,-23.6,0.0,-23.6,,0.7024,0.7024,0.0,7.8462,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,NSW,Independent,65,0,No Promo,No Promo,Baseline trading,None,568,534,-34,-0.0599,4.2,4.2,0.0,1.25,4.2,2385.6,2242.8,0.0,-142.8,1675.6,1575.3,-100.3,0.0,-100.3,,0.7024,0.7024,0.0,8.2154,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Woolworths,99,0,No Promo,No Promo,Baseline trading,None,805,822,17,0.0211,4.2,4.2,0.0,1.25,4.2,3381.0,3452.4,71.4,71.4,2374.75,2424.9,50.15,0.0,50.15,,0.7024,0.7024,0.0,8.303,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Coles,92,0,No Promo,No Promo,Baseline trading,None,726,758,32,0.0441,4.2,4.2,0.0,1.25,4.2,3049.2,3183.6,134.4,134.4,2141.7,2236.1,94.4,0.0,94.4,,0.7024,0.7024,0.0,8.2391,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,VIC,Independent,60,0,No Promo,No Promo,Baseline trading,None,479,502,23,0.048,4.2,4.2,0.0,1.25,4.2,2011.8,2108.4,96.6,96.6,1413.05,1480.9,67.85,0.0,67.85,,0.7024,0.7024,0.0,8.3667,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,QLD,Woolworths,87,0,No Promo,No Promo,Baseline trading,None,782,755,-27,-0.0345,4.2,4.2,0.0,1.25,4.2,3284.4,3171.0,0.0,-113.4,2306.9,2227.25,-79.65,0.0,-79.65,,0.7024,0.7024,0.0,8.6782,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,QLD,Coles,79,0,No Promo,No Promo,Baseline trading,None,724,741,17,0.0235,4.2,4.2,0.0,1.25,4.2,3040.8,3112.2,71.4,71.4,2135.8,2185.95,50.15,0.0,50.15,,0.7024,0.7024,0.0,9.3797,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,QLD,Independent,53,0,No Promo,No Promo,Baseline trading,None,425,418,-7,-0.0165,4.2,4.2,0.0,1.25,4.2,1785.0,1755.6,0.0,-29.4,1253.75,1233.1,-20.65,0.0,-20.65,,0.7024,0.7024,0.0,7.8868,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,WA,Woolworths,70,0,No Promo,No Promo,Baseline trading,None,557,585,28,0.0503,4.2,4.2,0.0,1.25,4.2,2339.4,2457.0,117.6,117.6,1643.15,1725.75,82.6,0.0,82.6,,0.7024,0.7024,0.0,8.3571,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1388,Pasta Sauce 500g,Pantry,CasaBella,WA,Coles,64,1,Catalogue Feature,20-25%,Drive traffic,Catalogue,620,979,359,0.579,4.2,3.36,0.2,1.25,3.36,2604.0,3289.44,1206.24,685.44,1829.0,2065.69,236.69,370.5584,-133.8684,-0.3613,0.7024,0.628,-7.4405,15.2969,0.0901,32.3572,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,WA,Independent,42,0,No Promo,No Promo,Baseline trading,None,331,353,22,0.0665,4.2,4.2,0.0,1.25,4.2,1390.2,1482.6,92.4,92.4,976.45,1041.35,64.9,0.0,64.9,,0.7024,0.7024,0.0,8.4048,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,SA,Woolworths,53,0,No Promo,No Promo,Baseline trading,None,401,397,-4,-0.01,4.2,4.2,0.0,1.25,4.2,1684.2,1667.4,0.0,-16.8,1182.95,1171.15,-11.8,0.0,-11.8,,0.7024,0.7024,0.0,7.4906,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Pasta Sauce 500g,Pantry,CasaBella,SA,Coles,53,0,No Promo,No Promo,Baseline trading,None,367,377,10,0.0272,4.2,4.2,0.0,1.25,4.2,1541.4,1583.4,42.0,42.0,1082.65,1112.15,29.5,0.0,29.5,,0.7024,0.7024,0.0,7.1132,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1389,Pasta Sauce 500g,Pantry,CasaBella,SA,Independent,34,1,Price Discount,30%+,Increase basket penetration,Shelf price ticket,232,541,309,1.3319,4.2,2.94,0.3,1.25,2.94,974.4,1590.54,908.46,616.14,684.4,914.29,229.89,285.675,-55.785,-0.1953,0.7024,0.5748,-12.7551,15.9118,0.1317,40.6919,Medium,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,NSW,Woolworths,115,0,No Promo,No Promo,Baseline trading,None,738,738,0,0.0,6.8,6.8,0.0,2.2,6.8,5018.4,5018.4,0.0,0.0,3394.8,3394.8,0.0,0.0,0.0,,0.6765,0.6765,0.0,6.4174,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,NSW,Coles,113,0,No Promo,No Promo,Baseline trading,None,722,727,5,0.0069,6.8,6.8,0.0,2.2,6.8,4909.6,4943.6,34.0,34.0,3321.2,3344.2,23.0,0.0,23.0,,0.6765,0.6765,0.0,6.4336,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,NSW,Independent,71,0,No Promo,No Promo,Baseline trading,None,415,417,2,0.0048,6.8,6.8,0.0,2.2,6.8,2822.0,2835.6,13.6,13.6,1909.0,1918.2,9.2,0.0,9.2,,0.6765,0.6765,0.0,5.8732,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,VIC,Woolworths,101,0,No Promo,No Promo,Baseline trading,None,651,632,-19,-0.0292,6.8,6.8,0.0,2.2,6.8,4426.8,4297.6,0.0,-129.2,2994.6,2907.2,-87.4,0.0,-87.4,,0.6765,0.6765,0.0,6.2574,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,PR-1390,Cereal 600g,Pantry,MorningFarm,VIC,Coles,91,1,Multi-buy,30%+,Defend share,Multi-buy shelf execution,631,1474,843,1.336,6.8,4.76,0.3,2.2,4.76,4290.8,7016.24,4012.68,2725.44,2902.6,3773.44,870.84,522.9937,347.8463,0.6651,0.6765,0.5378,-13.8655,16.1978,0.1383,116.5658,Medium,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,VIC,Independent,60,0,No Promo,No Promo,Baseline trading,None,372,367,-5,-0.0134,6.8,6.8,0.0,2.2,6.8,2529.6,2495.6,0.0,-34.0,1711.2,1688.2,-23.0,0.0,-23.0,,0.6765,0.6765,0.0,6.1167,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Woolworths,79,0,No Promo,No Promo,Baseline trading,None,663,657,-6,-0.009,6.8,6.8,0.0,2.2,6.8,4508.4,4467.6,0.0,-40.8,3049.8,3022.2,-27.6,0.0,-27.6,,0.6765,0.6765,0.0,8.3165,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Coles,73,0,No Promo,No Promo,Baseline trading,None,657,647,-10,-0.0152,6.8,6.8,0.0,2.2,6.8,4467.6,4399.6,0.0,-68.0,3022.2,2976.2,-46.0,0.0,-46.0,,0.6765,0.6765,0.0,8.863,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Independent,52,0,No Promo,No Promo,Baseline trading,None,370,362,-8,-0.0216,6.8,6.8,0.0,2.2,6.8,2516.0,2461.6,0.0,-54.4,1702.0,1665.2,-36.8,0.0,-36.8,,0.6765,0.6765,0.0,6.9615,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-03-17,11,Mar,Q1,No Promo,Cereal 600g,Pantry,MorningFarm,WA,Woolworths,65,0,No Promo,No Promo,Baseline trading,None,482,499,17,0.0353,6.8,6.8,0.0,2.2,6.8,3277.6,3393.2,115.6,115.6,2217.2,2295.4,78.2,0.0,78.2,,0.6765,0.6765,0.0,7.6769,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
